CVE,CVE-Description,CVSSv2 Base (nvd),CVSSv3.1 Base (nvd),QID,Title,Severity,KB Severity,Type Detected,Last Detected,First Detected,Protocol,Port,Status,Asset Id,Asset Name,Asset IPV4,Asset IPV6,Solution,Asset Tags,Disabled,Ignored,QVS Score,Detection AGE,Published Date,Patch Released,Category,CVSS Rating Labels,RTI,Operating System,Last Fixed,Last Reopened,Times Detected,Threat,Vuln Patchable,Asset Critical Score,TruRisk Score,Vulnerability Tags,Results
CVE-2024-40953,"In the Linux kernel, the following vulnerability has been resolved:

KVM: Fix a data race on last_boosted_vcpu in kvm_vcpu_on_spin()

Use {READ,WRITE}_ONCE() to access kvm->last_boosted_vcpu to ensure the
loads and stores are atomic.  In the extremely unlikely scenario the
compiler tears the stores, it's theoretically possible for KVM to attempt
to get a vCPU using an out-of-bounds index, e.g. if the write is split
into multiple 8-bit stores, and is paired with a 32-bit load on a VM with
257 vCPUs:

  CPU0                              CPU1
  last_boosted_vcpu = 0xff;

                                    (last_boosted_vcpu = 0x100)
                                    last_boosted_vcpu[15:8] = 0x01;
  i = (last_boosted_vcpu = 0x1ff)
                                    last_boosted_vcpu[7:0] = 0x00;

  vcpu = kvm->vcpu_array[0x1ff];

As detected by KCSAN:

  BUG: KCSAN: data-race in kvm_vcpu_on_spin [kvm] / kvm_vcpu_on_spin [kvm]

  write to 0xffffc90025a92344 of 4 bytes by task 4340 on cpu 16:
  kvm_vcpu_on_spin (arch/x86/kvm/../../../virt/kvm/kvm_main.c:4112) kvm
  handle_pause (arch/x86/kvm/vmx/vmx.c:5929) kvm_intel
  vmx_handle_exit (arch/x86/kvm/vmx/vmx.c:?
		 arch/x86/kvm/vmx/vmx.c:6606) kvm_intel
  vcpu_run (arch/x86/kvm/x86.c:11107 arch/x86/kvm/x86.c:11211) kvm
  kvm_arch_vcpu_ioctl_run (arch/x86/kvm/x86.c:?) kvm
  kvm_vcpu_ioctl (arch/x86/kvm/../../../virt/kvm/kvm_main.c:?) kvm
  __se_sys_ioctl (fs/ioctl.c:52 fs/ioctl.c:904 fs/ioctl.c:890)
  __x64_sys_ioctl (fs/ioctl.c:890)
  x64_sys_call (arch/x86/entry/syscall_64.c:33)
  do_syscall_64 (arch/x86/entry/common.c:?)
  entry_SYSCALL_64_after_hwframe (arch/x86/entry/entry_64.S:130)

  read to 0xffffc90025a92344 of 4 bytes by task 4342 on cpu 4:
  kvm_vcpu_on_spin (arch/x86/kvm/../../../virt/kvm/kvm_main.c:4069) kvm
  handle_pause (arch/x86/kvm/vmx/vmx.c:5929) kvm_intel
  vmx_handle_exit (arch/x86/kvm/vmx/vmx.c:?
			arch/x86/kvm/vmx/vmx.c:6606) kvm_intel
  vcpu_run (arch/x86/kvm/x86.c:11107 arch/x86/kvm/x86.c:11211) kvm
  kvm_arch_vcpu_ioctl_run (arch/x86/kvm/x86.c:?) kvm
  kvm_vcpu_ioctl (arch/x86/kvm/../../../virt/kvm/kvm_main.c:?) kvm
  __se_sys_ioctl (fs/ioctl.c:52 fs/ioctl.c:904 fs/ioctl.c:890)
  __x64_sys_ioctl (fs/ioctl.c:890)
  x64_sys_call (arch/x86/entry/syscall_64.c:33)
  do_syscall_64 (arch/x86/entry/common.c:?)
  entry_SYSCALL_64_after_hwframe (arch/x86/entry/entry_64.S:130)

  value changed: 0x00000012 -> 0x00000000",'-,'-,6021727,Ubuntu Security Notification for Linux kernel Vulnerabilities (USN-7293-1),5,5,Confirmed,"Mar 3, 2025","Feb 27, 2025",'-,'-,ACTIVE,176482162,PTDTC-SV-TOOLS.portugal.pt,"10.1.1.246,10.88.0.246","fe80:0:0:0:250:56ff:feaf:970,fe80:0:0:0:250:56ff:feaf:4a42",Refer to Ubuntu security advisory USN-7293-1 for updates and patch information.(https://ubuntu.com/security/notices/USN-7293-1),"PT,Cloud Agent,All,Linux-PT",No,No,'-,4,"Feb 26, 2025","Feb 25, 2025",Ubuntu,CRITICAL,"High Lateral Movement,Public Exploit,CISA Known Exploited Vulnerabilities",Ubuntu Linux 20.04.6,'-,'-,24,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,237,,"#table cols=""3""
Package Installed_Version Required_Version
linux 5.4.0-205-generic 5.4.0-208
"
CVE-2024-49892,"In the Linux kernel, the following vulnerability has been resolved:

drm/amd/display: Initialize get_bytes_per_element's default to 1

Variables, used as denominators and maybe not assigned to other values,
should not be 0. bytes_per_element_y & bytes_per_element_c are
initialized by get_bytes_per_element() which should never return 0.

This fixes 10 DIVIDE_BY_ZERO issues reported by Coverity.",'-,5.5,6021727,Ubuntu Security Notification for Linux kernel Vulnerabilities (USN-7293-1),5,5,Confirmed,"Mar 3, 2025","Feb 27, 2025",'-,'-,ACTIVE,176482162,PTDTC-SV-TOOLS.portugal.pt,"10.1.1.246,10.88.0.246","fe80:0:0:0:250:56ff:feaf:970,fe80:0:0:0:250:56ff:feaf:4a42",Refer to Ubuntu security advisory USN-7293-1 for updates and patch information.(https://ubuntu.com/security/notices/USN-7293-1),"PT,Cloud Agent,All,Linux-PT",No,No,30,4,"Feb 26, 2025","Feb 25, 2025",Ubuntu,CRITICAL,"High Lateral Movement,Public Exploit,CISA Known Exploited Vulnerabilities",Ubuntu Linux 20.04.6,'-,'-,24,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,237,,"#table cols=""3""
Package Installed_Version Required_Version
linux 5.4.0-205-generic 5.4.0-208
"
CVE-2024-49896,"In the Linux kernel, the following vulnerability has been resolved:

drm/amd/display: Check stream before comparing them

[WHAT & HOW]
amdgpu_dm can pass a null stream to dc_is_stream_unchanged. It is
necessary to check for null before dereferencing them.

This fixes 1 FORWARD_NULL issue reported by Coverity.",'-,5.5,6021727,Ubuntu Security Notification for Linux kernel Vulnerabilities (USN-7293-1),5,5,Confirmed,"Mar 3, 2025","Feb 27, 2025",'-,'-,ACTIVE,176482162,PTDTC-SV-TOOLS.portugal.pt,"10.1.1.246,10.88.0.246","fe80:0:0:0:250:56ff:feaf:970,fe80:0:0:0:250:56ff:feaf:4a42",Refer to Ubuntu security advisory USN-7293-1 for updates and patch information.(https://ubuntu.com/security/notices/USN-7293-1),"PT,Cloud Agent,All,Linux-PT",No,No,30,4,"Feb 26, 2025","Feb 25, 2025",Ubuntu,CRITICAL,"High Lateral Movement,Public Exploit,CISA Known Exploited Vulnerabilities",Ubuntu Linux 20.04.6,'-,'-,24,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,237,,"#table cols=""3""
Package Installed_Version Required_Version
linux 5.4.0-205-generic 5.4.0-208
"
CVE-2024-49894,"In the Linux kernel, the following vulnerability has been resolved:

drm/amd/display: Fix index out of bounds in degamma hardware format translation

Fixes index out of bounds issue in
`cm_helper_translate_curve_to_degamma_hw_format` function. The issue
could occur when the index 'i' exceeds the number of transfer function
points (TRANSFER_FUNC_POINTS).

The fix adds a check to ensure 'i' is within bounds before accessing the
transfer function points. If 'i' is out of bounds the function returns
false to indicate an error.

Reported by smatch:
drivers/gpu/drm/amd/amdgpu/../display/dc/dcn10/dcn10_cm_common.c:594 cm_helper_translate_curve_to_degamma_hw_format() error: buffer overflow 'output_tf->tf_pts.red' 1025 <= s32max
drivers/gpu/drm/amd/amdgpu/../display/dc/dcn10/dcn10_cm_common.c:595 cm_helper_translate_curve_to_degamma_hw_format() error: buffer overflow 'output_tf->tf_pts.green' 1025 <= s32max
drivers/gpu/drm/amd/amdgpu/../display/dc/dcn10/dcn10_cm_common.c:596 cm_helper_translate_curve_to_degamma_hw_format() error: buffer overflow 'output_tf->tf_pts.blue' 1025 <= s32max",'-,7.8,6021727,Ubuntu Security Notification for Linux kernel Vulnerabilities (USN-7293-1),5,5,Confirmed,"Mar 3, 2025","Feb 27, 2025",'-,'-,ACTIVE,176482162,PTDTC-SV-TOOLS.portugal.pt,"10.1.1.246,10.88.0.246","fe80:0:0:0:250:56ff:feaf:970,fe80:0:0:0:250:56ff:feaf:4a42",Refer to Ubuntu security advisory USN-7293-1 for updates and patch information.(https://ubuntu.com/security/notices/USN-7293-1),"PT,Cloud Agent,All,Linux-PT",No,No,35,4,"Feb 26, 2025","Feb 25, 2025",Ubuntu,CRITICAL,"High Lateral Movement,Public Exploit,CISA Known Exploited Vulnerabilities",Ubuntu Linux 20.04.6,'-,'-,24,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,237,,"#table cols=""3""
Package Installed_Version Required_Version
linux 5.4.0-205-generic 5.4.0-208
"
CVE-2024-47742,"In the Linux kernel, the following vulnerability has been resolved:

firmware_loader: Block path traversal

Most firmware names are hardcoded strings, or are constructed from fairly
constrained format strings where the dynamic parts are just some hex
numbers or such.

However, there are a couple codepaths in the kernel where firmware file
names contain string components that are passed through from a device or
semi-privileged userspace; the ones I could find (not counting interfaces
that require root privileges) are:

 - lpfc_sli4_request_firmware_update() seems to construct the firmware
   filename from ""ModelName"", a string that was previously parsed out of
   some descriptor (""Vital Product Data"") in lpfc_fill_vpd()
 - nfp_net_fw_find() seems to construct a firmware filename from a model
   name coming from nfp_hwinfo_lookup(pf->hwinfo, ""nffw.partno""), which I
   think parses some descriptor that was read from the device.
   (But this case likely isn't exploitable because the format string looks
   like ""netronome/nic_%s"", and there shouldn't be any *folders* starting
   with ""netronome/nic_"". The previous case was different because there,
   the ""%s"" is *at the start* of the format string.)
 - module_flash_fw_schedule() is reachable from the
   ETHTOOL_MSG_MODULE_FW_FLASH_ACT netlink command, which is marked as
   GENL_UNS_ADMIN_PERM (meaning CAP_NET_ADMIN inside a user namespace is
   enough to pass the privilege check), and takes a userspace-provided
   firmware name.
   (But I think to reach this case, you need to have CAP_NET_ADMIN over a
   network namespace that a special kind of ethernet device is mapped into,
   so I think this is not a viable attack path in practice.)

Fix it by rejecting any firmware names containing "".."" path components.

For what it's worth, I went looking and haven't found any USB device
drivers that use the firmware loader dangerously.",'-,7.8,6021727,Ubuntu Security Notification for Linux kernel Vulnerabilities (USN-7293-1),5,5,Confirmed,"Mar 3, 2025","Feb 27, 2025",'-,'-,ACTIVE,176482162,PTDTC-SV-TOOLS.portugal.pt,"10.1.1.246,10.88.0.246","fe80:0:0:0:250:56ff:feaf:970,fe80:0:0:0:250:56ff:feaf:4a42",Refer to Ubuntu security advisory USN-7293-1 for updates and patch information.(https://ubuntu.com/security/notices/USN-7293-1),"PT,Cloud Agent,All,Linux-PT",No,No,35,4,"Feb 26, 2025","Feb 25, 2025",Ubuntu,CRITICAL,"High Lateral Movement,Public Exploit,CISA Known Exploited Vulnerabilities",Ubuntu Linux 20.04.6,'-,'-,24,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,237,,"#table cols=""3""
Package Installed_Version Required_Version
linux 5.4.0-205-generic 5.4.0-208
"
CVE-2024-47747,"In the Linux kernel, the following vulnerability has been resolved:

net: seeq: Fix use after free vulnerability in ether3 Driver Due to Race Condition

In the ether3_probe function, a timer is initialized with a callback
function ether3_ledoff, bound to &prev(dev)->timer. Once the timer is
started, there is a risk of a race condition if the module or device
is removed, triggering the ether3_remove function to perform cleanup.
The sequence of operations that may lead to a UAF bug is as follows:

CPU0                                    CPU1

                      |  ether3_ledoff
ether3_remove         |
  free_netdev(dev);   |
  put_devic           |
  kfree(dev);         |
 |  ether3_outw(priv(dev)->regs.config2 |= CFG2_CTRLO, REG_CONFIG2);
                      | // use dev

Fix it by ensuring that the timer is canceled before proceeding with
the cleanup in ether3_remove.",'-,7,6021727,Ubuntu Security Notification for Linux kernel Vulnerabilities (USN-7293-1),5,5,Confirmed,"Mar 3, 2025","Feb 27, 2025",'-,'-,ACTIVE,176482162,PTDTC-SV-TOOLS.portugal.pt,"10.1.1.246,10.88.0.246","fe80:0:0:0:250:56ff:feaf:970,fe80:0:0:0:250:56ff:feaf:4a42",Refer to Ubuntu security advisory USN-7293-1 for updates and patch information.(https://ubuntu.com/security/notices/USN-7293-1),"PT,Cloud Agent,All,Linux-PT",No,No,35,4,"Feb 26, 2025","Feb 25, 2025",Ubuntu,CRITICAL,"High Lateral Movement,Public Exploit,CISA Known Exploited Vulnerabilities",Ubuntu Linux 20.04.6,'-,'-,24,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,237,,"#table cols=""3""
Package Installed_Version Required_Version
linux 5.4.0-205-generic 5.4.0-208
"
CVE-2024-50236,"In the Linux kernel, the following vulnerability has been resolved:

wifi: ath10k: Fix memory leak in management tx

In the current logic, memory is allocated for storing the MSDU context
during management packet TX but this memory is not being freed during
management TX completion. Similar leaks are seen in the management TX
cleanup logic.

Kmemleak reports this problem as below,

unreferenced object 0xffffff80b64ed250 (size 16):
  comm ""kworker/u16:7"", pid 148, jiffies 4294687130 (age 714.199s)
  hex dump (first 16 bytes):
    00 2b d8 d8 80 ff ff ff c4 74 e9 fd 07 00 00 00  .+.......t......
  backtrace:
    [<ffffffe6e7b245dc>] __kmem_cache_alloc_node+0x1e4/0x2d8
    [<ffffffe6e7adde88>] kmalloc_trace+0x48/0x110
    [<ffffffe6bbd765fc>] ath10k_wmi_tlv_op_gen_mgmt_tx_send+0xd4/0x1d8 [ath10k_core]
    [<ffffffe6bbd3eed4>] ath10k_mgmt_over_wmi_tx_work+0x134/0x298 [ath10k_core]
    [<ffffffe6e78d5974>] process_scheduled_works+0x1ac/0x400
    [<ffffffe6e78d60b8>] worker_thread+0x208/0x328
    [<ffffffe6e78dc890>] kthread+0x100/0x1c0
    [<ffffffe6e78166c0>] ret_from_fork+0x10/0x20

Free the memory during completion and cleanup to fix the leak.

Protect the mgmt_pending_tx idr_remove() operation in
ath10k_wmi_tlv_op_cleanup_mgmt_tx_send() using ar->data_lock similar to
other instances.

Tested-on: WCN3990 hw1.0 SNOC WLAN.HL.2.0-01387-QCAHLSWMTPLZ-1",'-,5.5,6021727,Ubuntu Security Notification for Linux kernel Vulnerabilities (USN-7293-1),5,5,Confirmed,"Mar 3, 2025","Feb 27, 2025",'-,'-,ACTIVE,176482162,PTDTC-SV-TOOLS.portugal.pt,"10.1.1.246,10.88.0.246","fe80:0:0:0:250:56ff:feaf:970,fe80:0:0:0:250:56ff:feaf:4a42",Refer to Ubuntu security advisory USN-7293-1 for updates and patch information.(https://ubuntu.com/security/notices/USN-7293-1),"PT,Cloud Agent,All,Linux-PT",No,No,30,4,"Feb 26, 2025","Feb 25, 2025",Ubuntu,CRITICAL,"High Lateral Movement,Public Exploit,CISA Known Exploited Vulnerabilities",Ubuntu Linux 20.04.6,'-,'-,24,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,237,,"#table cols=""3""
Package Installed_Version Required_Version
linux 5.4.0-205-generic 5.4.0-208
"
CVE-2024-50237,"In the Linux kernel, the following vulnerability has been resolved:

wifi: mac80211: do not pass a stopped vif to the driver in .get_txpower

Avoid potentially crashing in the driver because of uninitialized private data",'-,5.5,6021727,Ubuntu Security Notification for Linux kernel Vulnerabilities (USN-7293-1),5,5,Confirmed,"Mar 3, 2025","Feb 27, 2025",'-,'-,ACTIVE,176482162,PTDTC-SV-TOOLS.portugal.pt,"10.1.1.246,10.88.0.246","fe80:0:0:0:250:56ff:feaf:970,fe80:0:0:0:250:56ff:feaf:4a42",Refer to Ubuntu security advisory USN-7293-1 for updates and patch information.(https://ubuntu.com/security/notices/USN-7293-1),"PT,Cloud Agent,All,Linux-PT",No,No,30,4,"Feb 26, 2025","Feb 25, 2025",Ubuntu,CRITICAL,"High Lateral Movement,Public Exploit,CISA Known Exploited Vulnerabilities",Ubuntu Linux 20.04.6,'-,'-,24,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,237,,"#table cols=""3""
Package Installed_Version Required_Version
linux 5.4.0-205-generic 5.4.0-208
"
CVE-2024-50116,"In the Linux kernel, the following vulnerability has been resolved:

nilfs2: fix kernel bug due to missing clearing of buffer delay flag

Syzbot reported that after nilfs2 reads a corrupted file system image
and degrades to read-only, the BUG_ON check for the buffer delay flag
in submit_bh_wbc() may fail, causing a kernel bug.

This is because the buffer delay flag is not cleared when clearing the
buffer state flags to discard a page/folio or a buffer head. So, fix
this.

This became necessary when the use of nilfs2's own page clear routine
was expanded.  This state inconsistency does not occur if the buffer
is written normally by log writing.",'-,5.5,6021727,Ubuntu Security Notification for Linux kernel Vulnerabilities (USN-7293-1),5,5,Confirmed,"Mar 3, 2025","Feb 27, 2025",'-,'-,ACTIVE,176482162,PTDTC-SV-TOOLS.portugal.pt,"10.1.1.246,10.88.0.246","fe80:0:0:0:250:56ff:feaf:970,fe80:0:0:0:250:56ff:feaf:4a42",Refer to Ubuntu security advisory USN-7293-1 for updates and patch information.(https://ubuntu.com/security/notices/USN-7293-1),"PT,Cloud Agent,All,Linux-PT",No,No,30,4,"Feb 26, 2025","Feb 25, 2025",Ubuntu,CRITICAL,"High Lateral Movement,Public Exploit,CISA Known Exploited Vulnerabilities",Ubuntu Linux 20.04.6,'-,'-,24,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,237,,"#table cols=""3""
Package Installed_Version Required_Version
linux 5.4.0-205-generic 5.4.0-208
"
CVE-2024-49924,"In the Linux kernel, the following vulnerability has been resolved:

fbdev: pxafb: Fix possible use after free in pxafb_task()

In the pxafb_probe function, it calls the pxafb_init_fbinfo function,
after which &fbi->task is associated with pxafb_task. Moreover,
within this pxafb_init_fbinfo function, the pxafb_blank function
within the &pxafb_ops struct is capable of scheduling work.

If we remove the module which will call pxafb_remove to make cleanup,
it will call unregister_framebuffer function which can call
do_unregister_framebuffer to free fbi->fb through
put_fb_info(fb_info), while the work mentioned above will be used.
The sequence of operations that may lead to a UAF bug is as follows:

CPU0                                                CPU1

                                   | pxafb_task
pxafb_remove                       |
unregister_framebuffer(info)       |
do_unregister_framebuffer(fb_info) |
put_fb_info(fb_info)               |
// free fbi->fb                    | set_ctrlr_state(fbi, state)
                                   | __pxafb_lcd_power(fbi, 0)
                                   | fbi->lcd_power(on, &fbi->fb.var)
                                   | //use fbi->fb

Fix it by ensuring that the work is canceled before proceeding
with the cleanup in pxafb_remove.

Note that only root user can remove the driver at runtime.",'-,7.8,6021727,Ubuntu Security Notification for Linux kernel Vulnerabilities (USN-7293-1),5,5,Confirmed,"Mar 3, 2025","Feb 27, 2025",'-,'-,ACTIVE,176482162,PTDTC-SV-TOOLS.portugal.pt,"10.1.1.246,10.88.0.246","fe80:0:0:0:250:56ff:feaf:970,fe80:0:0:0:250:56ff:feaf:4a42",Refer to Ubuntu security advisory USN-7293-1 for updates and patch information.(https://ubuntu.com/security/notices/USN-7293-1),"PT,Cloud Agent,All,Linux-PT",No,No,35,4,"Feb 26, 2025","Feb 25, 2025",Ubuntu,CRITICAL,"High Lateral Movement,Public Exploit,CISA Known Exploited Vulnerabilities",Ubuntu Linux 20.04.6,'-,'-,24,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,237,,"#table cols=""3""
Package Installed_Version Required_Version
linux 5.4.0-205-generic 5.4.0-208
"
CVE-2024-47749,"In the Linux kernel, the following vulnerability has been resolved:

RDMA/cxgb4: Added NULL check for lookup_atid

The lookup_atid() function can return NULL if the ATID is
invalid or does not exist in the identifier table, which
could lead to dereferencing a null pointer without a
check in the `act_establish()` and `act_open_rpl()` functions.
Add a NULL check to prevent null pointer dereferencing.

Found by Linux Verification Center (linuxtesting.org) with SVACE.",'-,5.5,6021727,Ubuntu Security Notification for Linux kernel Vulnerabilities (USN-7293-1),5,5,Confirmed,"Mar 3, 2025","Feb 27, 2025",'-,'-,ACTIVE,176482162,PTDTC-SV-TOOLS.portugal.pt,"10.1.1.246,10.88.0.246","fe80:0:0:0:250:56ff:feaf:970,fe80:0:0:0:250:56ff:feaf:4a42",Refer to Ubuntu security advisory USN-7293-1 for updates and patch information.(https://ubuntu.com/security/notices/USN-7293-1),"PT,Cloud Agent,All,Linux-PT",No,No,30,4,"Feb 26, 2025","Feb 25, 2025",Ubuntu,CRITICAL,"High Lateral Movement,Public Exploit,CISA Known Exploited Vulnerabilities",Ubuntu Linux 20.04.6,'-,'-,24,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,237,,"#table cols=""3""
Package Installed_Version Required_Version
linux 5.4.0-205-generic 5.4.0-208
"
CVE-2024-50117,"In the Linux kernel, the following vulnerability has been resolved:

drm/amd: Guard against bad data for ATIF ACPI method

If a BIOS provides bad data in response to an ATIF method call
this causes a NULL pointer dereference in the caller.

```
? show_regs (arch/x86/kernel/dumpstack.c:478 (discriminator 1))
? __die (arch/x86/kernel/dumpstack.c:423 arch/x86/kernel/dumpstack.c:434)
? page_fault_oops (arch/x86/mm/fault.c:544 (discriminator 2) arch/x86/mm/fault.c:705 (discriminator 2))
? do_user_addr_fault (arch/x86/mm/fault.c:440 (discriminator 1) arch/x86/mm/fault.c:1232 (discriminator 1))
? acpi_ut_update_object_reference (drivers/acpi/acpica/utdelete.c:642)
? exc_page_fault (arch/x86/mm/fault.c:1542)
? asm_exc_page_fault (./arch/x86/include/asm/idtentry.h:623)
? amdgpu_atif_query_backlight_caps.constprop.0 (drivers/gpu/drm/amd/amdgpu/amdgpu_acpi.c:387 (discriminator 2)) amdgpu
? amdgpu_atif_query_backlight_caps.constprop.0 (drivers/gpu/drm/amd/amdgpu/amdgpu_acpi.c:386 (discriminator 1)) amdgpu
```

It has been encountered on at least one system, so guard for it.

(cherry picked from commit c9b7c809b89f24e9372a4e7f02d64c950b07fdee)",'-,5.5,6021727,Ubuntu Security Notification for Linux kernel Vulnerabilities (USN-7293-1),5,5,Confirmed,"Mar 3, 2025","Feb 27, 2025",'-,'-,ACTIVE,176482162,PTDTC-SV-TOOLS.portugal.pt,"10.1.1.246,10.88.0.246","fe80:0:0:0:250:56ff:feaf:970,fe80:0:0:0:250:56ff:feaf:4a42",Refer to Ubuntu security advisory USN-7293-1 for updates and patch information.(https://ubuntu.com/security/notices/USN-7293-1),"PT,Cloud Agent,All,Linux-PT",No,No,30,4,"Feb 26, 2025","Feb 25, 2025",Ubuntu,CRITICAL,"High Lateral Movement,Public Exploit,CISA Known Exploited Vulnerabilities",Ubuntu Linux 20.04.6,'-,'-,24,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,237,,"#table cols=""3""
Package Installed_Version Required_Version
linux 5.4.0-205-generic 5.4.0-208
"
CVE-2024-53104,"In the Linux kernel, the following vulnerability has been resolved:

media: uvcvideo: Skip parsing frames of type UVC_VS_UNDEFINED in uvc_parse_format

This can lead to out of bounds writes since frames of this type were not
taken into account when calculating the size of the frames buffer in
uvc_parse_streaming.",'-,7.8,6021727,Ubuntu Security Notification for Linux kernel Vulnerabilities (USN-7293-1),5,5,Confirmed,"Mar 3, 2025","Feb 27, 2025",'-,'-,ACTIVE,176482162,PTDTC-SV-TOOLS.portugal.pt,"10.1.1.246,10.88.0.246","fe80:0:0:0:250:56ff:feaf:970,fe80:0:0:0:250:56ff:feaf:4a42",Refer to Ubuntu security advisory USN-7293-1 for updates and patch information.(https://ubuntu.com/security/notices/USN-7293-1),"PT,Cloud Agent,All,Linux-PT",No,No,95,4,"Feb 26, 2025","Feb 25, 2025",Ubuntu,CRITICAL,"High Lateral Movement,Public Exploit,CISA Known Exploited Vulnerabilities",Ubuntu Linux 20.04.6,'-,'-,24,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,237,,"#table cols=""3""
Package Installed_Version Required_Version
linux 5.4.0-205-generic 5.4.0-208
"
CVE-2024-50199,"In the Linux kernel, the following vulnerability has been resolved:

mm/swapfile: skip HugeTLB pages for unuse_vma

I got a bad pud error and lost a 1GB HugeTLB when calling swapoff.  The
problem can be reproduced by the following steps:

 1. Allocate an anonymous 1GB HugeTLB and some other anonymous memory.
 2. Swapout the above anonymous memory.
 3. run swapoff and we will get a bad pud error in kernel message:

  mm/pgtable-generic.c:42: bad pud 00000000743d215d(84000001400000e7)

We can tell that pud_clear_bad is called by pud_none_or_clear_bad in
unuse_pud_range() by ftrace.  And therefore the HugeTLB pages will never
be freed because we lost it from page table.  We can skip HugeTLB pages
for unuse_vma to fix it.",'-,'-,6021727,Ubuntu Security Notification for Linux kernel Vulnerabilities (USN-7293-1),5,5,Confirmed,"Mar 3, 2025","Feb 27, 2025",'-,'-,ACTIVE,176482162,PTDTC-SV-TOOLS.portugal.pt,"10.1.1.246,10.88.0.246","fe80:0:0:0:250:56ff:feaf:970,fe80:0:0:0:250:56ff:feaf:4a42",Refer to Ubuntu security advisory USN-7293-1 for updates and patch information.(https://ubuntu.com/security/notices/USN-7293-1),"PT,Cloud Agent,All,Linux-PT",No,No,'-,4,"Feb 26, 2025","Feb 25, 2025",Ubuntu,CRITICAL,"High Lateral Movement,Public Exploit,CISA Known Exploited Vulnerabilities",Ubuntu Linux 20.04.6,'-,'-,24,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,237,,"#table cols=""3""
Package Installed_Version Required_Version
linux 5.4.0-205-generic 5.4.0-208
"
CVE-2024-50233,"In the Linux kernel, the following vulnerability has been resolved:

staging: iio: frequency: ad9832: fix division by zero in ad9832_calc_freqreg()

In the ad9832_write_frequency() function, clk_get_rate() might return 0.
This can lead to a division by zero when calling ad9832_calc_freqreg().
The check if (fout > (clk_get_rate(st->mclk) / 2)) does not protect
against the case when fout is 0. The ad9832_write_frequency() function
is called from ad9832_write(), and fout is derived from a text buffer,
which can contain any value.",'-,5.5,6021727,Ubuntu Security Notification for Linux kernel Vulnerabilities (USN-7293-1),5,5,Confirmed,"Mar 3, 2025","Feb 27, 2025",'-,'-,ACTIVE,176482162,PTDTC-SV-TOOLS.portugal.pt,"10.1.1.246,10.88.0.246","fe80:0:0:0:250:56ff:feaf:970,fe80:0:0:0:250:56ff:feaf:4a42",Refer to Ubuntu security advisory USN-7293-1 for updates and patch information.(https://ubuntu.com/security/notices/USN-7293-1),"PT,Cloud Agent,All,Linux-PT",No,No,30,4,"Feb 26, 2025","Feb 25, 2025",Ubuntu,CRITICAL,"High Lateral Movement,Public Exploit,CISA Known Exploited Vulnerabilities",Ubuntu Linux 20.04.6,'-,'-,24,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,237,,"#table cols=""3""
Package Installed_Version Required_Version
linux 5.4.0-205-generic 5.4.0-208
"
