CVE,CVE-Description,CVSSv2 Base (nvd),CVSSv3.1 Base (nvd),QID,Title,Severity,KB Severity,Type Detected,Last Detected,First Detected,Protocol,Port,Status,Asset Id,Asset Name,Asset IPV4,Asset IPV6,Solution,Asset Tags,Disabled,Ignored,QVS Score,Detection AGE,Published Date,Patch Released,Category,CVSS Rating Labels,RTI,Operating System,Last Fixed,Last Reopened,Times Detected,Threat,Vuln Patchable,Asset Critical Score,TruRisk Score,Vulnerability Tags,Results
CVE-2013-2459,"Unspecified vulnerability in the Java Runtime Environment (JRE) component in Oracle Java SE 7 Update 21 and earlier, 6 Update 45 and earlier, and 5.0 Update 45 and earlier, and OpenJDK 7, allows remote attackers to affect confidentiality, integrity, and availability via vectors related to AWT.  NOTE: the previous information is from the June 2013 CPU. Oracle has not commented on claims from another vendor that this issue allows remote attackers to bypass the Java sandbox via vectors related to ""integer overflow checks.""",10,'-,121279,Oracle Java SE Critical Patch Update - June 2013,5,5,Confirmed,"Mar 3, 2025","Feb 24, 2025",'-,'-,ACTIVE,147238993,SRVCOPMGT05V.czech.net,10.43.217.205,,"The vendor released an update (Java SE JDK and JRE 7 Update 25, Java SE JDK and JRE 6 Update 51, Java SE JDK and JRE 5.0 Update 51) to resolve these issues. Refer to vendor advisory Oracle Java SE CPU June 2013 and Oracle Note 1560542.1 to obtain more details.

Updates for Java 5 and Java 6 are no longer available to the public. Oracle offers updates to Java 5 and Java 6 only for customers who have purchased Java support or have Oracle products that require Java 5 and Java 6.







Workaround:Until you apply the CPU fixes, it may be possible to reduce the risk of successful attack by restricting network protocols required by an attack. For attacks that require certain privileges or access to certain packages, removing the privileges or the ability to access the packages from unprivileged users may help reduce the risk of successful attack.(https://support.oracle.com/CSP/main/article?cmd=show&type=NOT&id=1560542.1
<P>
Updates for Java 5 and Java 6 are no longer available to the public. Oracle offers updates to Java 5 and Java 6 only for customers who have purchased Java support or have Oracle products that require Java 5 and Java 6.







Workaround:<BR>Until you apply the CPU fixes, it may be possible to reduce the risk of successful attack by restricting network protocols required by an attack. For attacks that require certain privileges or access to certain packages, removing the privileges or the ability to access the packages from unprivileged users may help reduce the risk of successful attack.)","CH,Cloud Agent,All",No,No,65,7,"Jun 19, 2013","Jun 18, 2013",Local,CRITICAL,"Active Attacks,Denial Of Service,Easy Exploit,Exploit Kit,High Data Loss,High Lateral Movement,Malware Name,Public Exploit,Predicted High Risk,Remote Code Execution,Ransomware,CISA Known Exploited Vulnerabilities",Microsoft Windows Server 2016 Standard 10.0.14393 64-bit N/A Build 14393 UBR 7785,'-,'-,44,Exploitation could allow an attacker to take complete control of an affected system.,No,2,346,,"C:\Program Files (x86)\Java\jre6\bin\wsdetect.dll file version is 6.0.450.6
C:\Program Files (x86)\Java\jdk1.6.0_45\jre\bin\wsdetect.dll file version is 6.0.450.6
"
CVE-2013-2461,"Unspecified vulnerability in the Java Runtime Environment (JRE) component in Oracle Java SE 7 Update 21 and earlier and 6 Update 45 and earlier; the Oracle JRockit component in Oracle Fusion Middleware R27.7.5 and earlier and R28.2.7 and earlier; and OpenJDK 7 allows remote attackers to affect confidentiality, integrity, and availability via unknown vectors related to Libraries.  NOTE: the previous information is from the June and July 2013 CPU. Oracle has not commented on claims from another vendor that this issue allows remote attackers to bypass verification of XML signatures via vectors related to a ""Missing check for [a] valid DOMCanonicalizationMethod canonicalization algorithm.""",7.5,'-,121279,Oracle Java SE Critical Patch Update - June 2013,5,5,Confirmed,"Mar 3, 2025","Feb 24, 2025",'-,'-,ACTIVE,147238993,SRVCOPMGT05V.czech.net,10.43.217.205,,"The vendor released an update (Java SE JDK and JRE 7 Update 25, Java SE JDK and JRE 6 Update 51, Java SE JDK and JRE 5.0 Update 51) to resolve these issues. Refer to vendor advisory Oracle Java SE CPU June 2013 and Oracle Note 1560542.1 to obtain more details.

Updates for Java 5 and Java 6 are no longer available to the public. Oracle offers updates to Java 5 and Java 6 only for customers who have purchased Java support or have Oracle products that require Java 5 and Java 6.







Workaround:Until you apply the CPU fixes, it may be possible to reduce the risk of successful attack by restricting network protocols required by an attack. For attacks that require certain privileges or access to certain packages, removing the privileges or the ability to access the packages from unprivileged users may help reduce the risk of successful attack.(https://support.oracle.com/CSP/main/article?cmd=show&type=NOT&id=1560542.1
<P>
Updates for Java 5 and Java 6 are no longer available to the public. Oracle offers updates to Java 5 and Java 6 only for customers who have purchased Java support or have Oracle products that require Java 5 and Java 6.







Workaround:<BR>Until you apply the CPU fixes, it may be possible to reduce the risk of successful attack by restricting network protocols required by an attack. For attacks that require certain privileges or access to certain packages, removing the privileges or the ability to access the packages from unprivileged users may help reduce the risk of successful attack.)","CH,Cloud Agent,All",No,No,95,7,"Jun 19, 2013","Jun 18, 2013",Local,CRITICAL,"Active Attacks,Denial Of Service,Easy Exploit,Exploit Kit,High Data Loss,High Lateral Movement,Malware Name,Public Exploit,Predicted High Risk,Remote Code Execution,Ransomware,CISA Known Exploited Vulnerabilities",Microsoft Windows Server 2016 Standard 10.0.14393 64-bit N/A Build 14393 UBR 7785,'-,'-,44,Exploitation could allow an attacker to take complete control of an affected system.,No,2,346,,"C:\Program Files (x86)\Java\jre6\bin\wsdetect.dll file version is 6.0.450.6
C:\Program Files (x86)\Java\jdk1.6.0_45\jre\bin\wsdetect.dll file version is 6.0.450.6
"
CVE-2013-2460,"Unspecified vulnerability in the Java Runtime Environment (JRE) component in Oracle Java SE 7 Update 21 and earlier, and OpenJDK 7, allows remote attackers to affect confidentiality, integrity, and availability via unknown vectors related to Serviceability.  NOTE: the previous information is from the June 2013 CPU. Oracle has not commented on claims from another vendor that this issue allows remote attackers to bypass the Java sandbox via vectors related to ""insufficient access checks"" in the tracing component.",9.3,'-,121279,Oracle Java SE Critical Patch Update - June 2013,5,5,Confirmed,"Mar 3, 2025","Feb 24, 2025",'-,'-,ACTIVE,147238993,SRVCOPMGT05V.czech.net,10.43.217.205,,"The vendor released an update (Java SE JDK and JRE 7 Update 25, Java SE JDK and JRE 6 Update 51, Java SE JDK and JRE 5.0 Update 51) to resolve these issues. Refer to vendor advisory Oracle Java SE CPU June 2013 and Oracle Note 1560542.1 to obtain more details.

Updates for Java 5 and Java 6 are no longer available to the public. Oracle offers updates to Java 5 and Java 6 only for customers who have purchased Java support or have Oracle products that require Java 5 and Java 6.







Workaround:Until you apply the CPU fixes, it may be possible to reduce the risk of successful attack by restricting network protocols required by an attack. For attacks that require certain privileges or access to certain packages, removing the privileges or the ability to access the packages from unprivileged users may help reduce the risk of successful attack.(https://support.oracle.com/CSP/main/article?cmd=show&type=NOT&id=1560542.1
<P>
Updates for Java 5 and Java 6 are no longer available to the public. Oracle offers updates to Java 5 and Java 6 only for customers who have purchased Java support or have Oracle products that require Java 5 and Java 6.







Workaround:<BR>Until you apply the CPU fixes, it may be possible to reduce the risk of successful attack by restricting network protocols required by an attack. For attacks that require certain privileges or access to certain packages, removing the privileges or the ability to access the packages from unprivileged users may help reduce the risk of successful attack.)","CH,Cloud Agent,All",No,No,94,7,"Jun 19, 2013","Jun 18, 2013",Local,CRITICAL,"Active Attacks,Denial Of Service,Easy Exploit,Exploit Kit,High Data Loss,High Lateral Movement,Malware Name,Public Exploit,Predicted High Risk,Remote Code Execution,Ransomware,CISA Known Exploited Vulnerabilities",Microsoft Windows Server 2016 Standard 10.0.14393 64-bit N/A Build 14393 UBR 7785,'-,'-,44,Exploitation could allow an attacker to take complete control of an affected system.,No,2,346,,"C:\Program Files (x86)\Java\jre6\bin\wsdetect.dll file version is 6.0.450.6
C:\Program Files (x86)\Java\jdk1.6.0_45\jre\bin\wsdetect.dll file version is 6.0.450.6
"
CVE-2013-2467,"Unspecified vulnerability in the Java Runtime Environment (JRE) component in Oracle Java SE 5.0 Update 45 and earlier allows local users to affect confidentiality, integrity, and availability via unknown vectors related to the Java installer.",6.9,'-,121279,Oracle Java SE Critical Patch Update - June 2013,5,5,Confirmed,"Mar 3, 2025","Feb 24, 2025",'-,'-,ACTIVE,147238993,SRVCOPMGT05V.czech.net,10.43.217.205,,"The vendor released an update (Java SE JDK and JRE 7 Update 25, Java SE JDK and JRE 6 Update 51, Java SE JDK and JRE 5.0 Update 51) to resolve these issues. Refer to vendor advisory Oracle Java SE CPU June 2013 and Oracle Note 1560542.1 to obtain more details.

Updates for Java 5 and Java 6 are no longer available to the public. Oracle offers updates to Java 5 and Java 6 only for customers who have purchased Java support or have Oracle products that require Java 5 and Java 6.







Workaround:Until you apply the CPU fixes, it may be possible to reduce the risk of successful attack by restricting network protocols required by an attack. For attacks that require certain privileges or access to certain packages, removing the privileges or the ability to access the packages from unprivileged users may help reduce the risk of successful attack.(https://support.oracle.com/CSP/main/article?cmd=show&type=NOT&id=1560542.1
<P>
Updates for Java 5 and Java 6 are no longer available to the public. Oracle offers updates to Java 5 and Java 6 only for customers who have purchased Java support or have Oracle products that require Java 5 and Java 6.







Workaround:<BR>Until you apply the CPU fixes, it may be possible to reduce the risk of successful attack by restricting network protocols required by an attack. For attacks that require certain privileges or access to certain packages, removing the privileges or the ability to access the packages from unprivileged users may help reduce the risk of successful attack.)","CH,Cloud Agent,All",No,No,30,7,"Jun 19, 2013","Jun 18, 2013",Local,CRITICAL,"Active Attacks,Denial Of Service,Easy Exploit,Exploit Kit,High Data Loss,High Lateral Movement,Malware Name,Public Exploit,Predicted High Risk,Remote Code Execution,Ransomware,CISA Known Exploited Vulnerabilities",Microsoft Windows Server 2016 Standard 10.0.14393 64-bit N/A Build 14393 UBR 7785,'-,'-,44,Exploitation could allow an attacker to take complete control of an affected system.,No,2,346,,"C:\Program Files (x86)\Java\jre6\bin\wsdetect.dll file version is 6.0.450.6
C:\Program Files (x86)\Java\jdk1.6.0_45\jre\bin\wsdetect.dll file version is 6.0.450.6
"
CVE-2013-2445,"Unspecified vulnerability in the Java Runtime Environment (JRE) component in Oracle Java SE 7 Update 21 and earlier, 6 Update 45 and earlier, and 5.0 Update 45 and earlier, and OpenJDK 7, allows remote attackers to affect availability via unknown vectors related to Hotspot.  NOTE: the previous information is from the June 2013 CPU. Oracle has not commented on claims from another vendor that this issue allows remote attackers to bypass the Java sandbox via vectors related to ""handling of memory allocation errors.""",7.8,'-,121279,Oracle Java SE Critical Patch Update - June 2013,5,5,Confirmed,"Mar 3, 2025","Feb 24, 2025",'-,'-,ACTIVE,147238993,SRVCOPMGT05V.czech.net,10.43.217.205,,"The vendor released an update (Java SE JDK and JRE 7 Update 25, Java SE JDK and JRE 6 Update 51, Java SE JDK and JRE 5.0 Update 51) to resolve these issues. Refer to vendor advisory Oracle Java SE CPU June 2013 and Oracle Note 1560542.1 to obtain more details.

Updates for Java 5 and Java 6 are no longer available to the public. Oracle offers updates to Java 5 and Java 6 only for customers who have purchased Java support or have Oracle products that require Java 5 and Java 6.







Workaround:Until you apply the CPU fixes, it may be possible to reduce the risk of successful attack by restricting network protocols required by an attack. For attacks that require certain privileges or access to certain packages, removing the privileges or the ability to access the packages from unprivileged users may help reduce the risk of successful attack.(https://support.oracle.com/CSP/main/article?cmd=show&type=NOT&id=1560542.1
<P>
Updates for Java 5 and Java 6 are no longer available to the public. Oracle offers updates to Java 5 and Java 6 only for customers who have purchased Java support or have Oracle products that require Java 5 and Java 6.







Workaround:<BR>Until you apply the CPU fixes, it may be possible to reduce the risk of successful attack by restricting network protocols required by an attack. For attacks that require certain privileges or access to certain packages, removing the privileges or the ability to access the packages from unprivileged users may help reduce the risk of successful attack.)","CH,Cloud Agent,All",No,No,35,7,"Jun 19, 2013","Jun 18, 2013",Local,CRITICAL,"Active Attacks,Denial Of Service,Easy Exploit,Exploit Kit,High Data Loss,High Lateral Movement,Malware Name,Public Exploit,Predicted High Risk,Remote Code Execution,Ransomware,CISA Known Exploited Vulnerabilities",Microsoft Windows Server 2016 Standard 10.0.14393 64-bit N/A Build 14393 UBR 7785,'-,'-,44,Exploitation could allow an attacker to take complete control of an affected system.,No,2,346,,"C:\Program Files (x86)\Java\jre6\bin\wsdetect.dll file version is 6.0.450.6
C:\Program Files (x86)\Java\jdk1.6.0_45\jre\bin\wsdetect.dll file version is 6.0.450.6
"
CVE-2013-2400,"Unspecified vulnerability in the Java Runtime Environment (JRE) component in Oracle Java SE 7 Update 21 and earlier allows remote attackers to affect integrity via unknown vectors related to Deployment, a different vulnerability than CVE-2013-3744.",5,'-,121279,Oracle Java SE Critical Patch Update - June 2013,5,5,Confirmed,"Mar 3, 2025","Feb 24, 2025",'-,'-,ACTIVE,147238993,SRVCOPMGT05V.czech.net,10.43.217.205,,"The vendor released an update (Java SE JDK and JRE 7 Update 25, Java SE JDK and JRE 6 Update 51, Java SE JDK and JRE 5.0 Update 51) to resolve these issues. Refer to vendor advisory Oracle Java SE CPU June 2013 and Oracle Note 1560542.1 to obtain more details.

Updates for Java 5 and Java 6 are no longer available to the public. Oracle offers updates to Java 5 and Java 6 only for customers who have purchased Java support or have Oracle products that require Java 5 and Java 6.







Workaround:Until you apply the CPU fixes, it may be possible to reduce the risk of successful attack by restricting network protocols required by an attack. For attacks that require certain privileges or access to certain packages, removing the privileges or the ability to access the packages from unprivileged users may help reduce the risk of successful attack.(https://support.oracle.com/CSP/main/article?cmd=show&type=NOT&id=1560542.1
<P>
Updates for Java 5 and Java 6 are no longer available to the public. Oracle offers updates to Java 5 and Java 6 only for customers who have purchased Java support or have Oracle products that require Java 5 and Java 6.







Workaround:<BR>Until you apply the CPU fixes, it may be possible to reduce the risk of successful attack by restricting network protocols required by an attack. For attacks that require certain privileges or access to certain packages, removing the privileges or the ability to access the packages from unprivileged users may help reduce the risk of successful attack.)","CH,Cloud Agent,All",No,No,30,7,"Jun 19, 2013","Jun 18, 2013",Local,CRITICAL,"Active Attacks,Denial Of Service,Easy Exploit,Exploit Kit,High Data Loss,High Lateral Movement,Malware Name,Public Exploit,Predicted High Risk,Remote Code Execution,Ransomware,CISA Known Exploited Vulnerabilities",Microsoft Windows Server 2016 Standard 10.0.14393 64-bit N/A Build 14393 UBR 7785,'-,'-,44,Exploitation could allow an attacker to take complete control of an affected system.,No,2,346,,"C:\Program Files (x86)\Java\jre6\bin\wsdetect.dll file version is 6.0.450.6
C:\Program Files (x86)\Java\jdk1.6.0_45\jre\bin\wsdetect.dll file version is 6.0.450.6
"
CVE-2013-2444,"Unspecified vulnerability in the Java Runtime Environment (JRE) component in Oracle Java SE 7 Update 21 and earlier, 6 Update 45 and earlier, and 5.0 Update 45 and earlier; JavaFX 2.2.21 and earlier; and OpenJDK 7 allows remote attackers to affect availability via vectors related to AWT.  NOTE: the previous information is from the June 2013 CPU. Oracle has not commented on claims from another vendor that this issue does not ""properly manage and restrict certain resources related to the processing of fonts,"" possibly involving temporary files.",5,'-,121279,Oracle Java SE Critical Patch Update - June 2013,5,5,Confirmed,"Mar 3, 2025","Feb 24, 2025",'-,'-,ACTIVE,147238993,SRVCOPMGT05V.czech.net,10.43.217.205,,"The vendor released an update (Java SE JDK and JRE 7 Update 25, Java SE JDK and JRE 6 Update 51, Java SE JDK and JRE 5.0 Update 51) to resolve these issues. Refer to vendor advisory Oracle Java SE CPU June 2013 and Oracle Note 1560542.1 to obtain more details.

Updates for Java 5 and Java 6 are no longer available to the public. Oracle offers updates to Java 5 and Java 6 only for customers who have purchased Java support or have Oracle products that require Java 5 and Java 6.







Workaround:Until you apply the CPU fixes, it may be possible to reduce the risk of successful attack by restricting network protocols required by an attack. For attacks that require certain privileges or access to certain packages, removing the privileges or the ability to access the packages from unprivileged users may help reduce the risk of successful attack.(https://support.oracle.com/CSP/main/article?cmd=show&type=NOT&id=1560542.1
<P>
Updates for Java 5 and Java 6 are no longer available to the public. Oracle offers updates to Java 5 and Java 6 only for customers who have purchased Java support or have Oracle products that require Java 5 and Java 6.







Workaround:<BR>Until you apply the CPU fixes, it may be possible to reduce the risk of successful attack by restricting network protocols required by an attack. For attacks that require certain privileges or access to certain packages, removing the privileges or the ability to access the packages from unprivileged users may help reduce the risk of successful attack.)","CH,Cloud Agent,All",No,No,30,7,"Jun 19, 2013","Jun 18, 2013",Local,CRITICAL,"Active Attacks,Denial Of Service,Easy Exploit,Exploit Kit,High Data Loss,High Lateral Movement,Malware Name,Public Exploit,Predicted High Risk,Remote Code Execution,Ransomware,CISA Known Exploited Vulnerabilities",Microsoft Windows Server 2016 Standard 10.0.14393 64-bit N/A Build 14393 UBR 7785,'-,'-,44,Exploitation could allow an attacker to take complete control of an affected system.,No,2,346,,"C:\Program Files (x86)\Java\jre6\bin\wsdetect.dll file version is 6.0.450.6
C:\Program Files (x86)\Java\jdk1.6.0_45\jre\bin\wsdetect.dll file version is 6.0.450.6
"
CVE-2013-2466,"Unspecified vulnerability in the Java Runtime Environment (JRE) component in Oracle Java SE 7 Update 21 and earlier and 6 Update 45 and earlier allows remote attackers to affect confidentiality, integrity, and availability via unknown vectors related to Deployment, a different vulnerability than CVE-2013-2442 and CVE-2013-2468.",10,'-,121279,Oracle Java SE Critical Patch Update - June 2013,5,5,Confirmed,"Mar 3, 2025","Feb 24, 2025",'-,'-,ACTIVE,147238993,SRVCOPMGT05V.czech.net,10.43.217.205,,"The vendor released an update (Java SE JDK and JRE 7 Update 25, Java SE JDK and JRE 6 Update 51, Java SE JDK and JRE 5.0 Update 51) to resolve these issues. Refer to vendor advisory Oracle Java SE CPU June 2013 and Oracle Note 1560542.1 to obtain more details.

Updates for Java 5 and Java 6 are no longer available to the public. Oracle offers updates to Java 5 and Java 6 only for customers who have purchased Java support or have Oracle products that require Java 5 and Java 6.







Workaround:Until you apply the CPU fixes, it may be possible to reduce the risk of successful attack by restricting network protocols required by an attack. For attacks that require certain privileges or access to certain packages, removing the privileges or the ability to access the packages from unprivileged users may help reduce the risk of successful attack.(https://support.oracle.com/CSP/main/article?cmd=show&type=NOT&id=1560542.1
<P>
Updates for Java 5 and Java 6 are no longer available to the public. Oracle offers updates to Java 5 and Java 6 only for customers who have purchased Java support or have Oracle products that require Java 5 and Java 6.







Workaround:<BR>Until you apply the CPU fixes, it may be possible to reduce the risk of successful attack by restricting network protocols required by an attack. For attacks that require certain privileges or access to certain packages, removing the privileges or the ability to access the packages from unprivileged users may help reduce the risk of successful attack.)","CH,Cloud Agent,All",No,No,65,7,"Jun 19, 2013","Jun 18, 2013",Local,CRITICAL,"Active Attacks,Denial Of Service,Easy Exploit,Exploit Kit,High Data Loss,High Lateral Movement,Malware Name,Public Exploit,Predicted High Risk,Remote Code Execution,Ransomware,CISA Known Exploited Vulnerabilities",Microsoft Windows Server 2016 Standard 10.0.14393 64-bit N/A Build 14393 UBR 7785,'-,'-,44,Exploitation could allow an attacker to take complete control of an affected system.,No,2,346,,"C:\Program Files (x86)\Java\jre6\bin\wsdetect.dll file version is 6.0.450.6
C:\Program Files (x86)\Java\jdk1.6.0_45\jre\bin\wsdetect.dll file version is 6.0.450.6
"
CVE-2013-2447,"Unspecified vulnerability in the Java Runtime Environment (JRE) component in Oracle Java SE 7 Update 21 and earlier, 6 Update 45 and earlier, and 5.0 Update 45 and earlier, and OpenJDK 7, allows remote attackers to affect confidentiality via unknown vectors related to Networking.  NOTE: the previous information is from the June 2013 CPU. Oracle has not commented on claims from another vendor that this issue allows remote attackers to obtain a socket's local address via vectors involving inconsistencies between Socket.getLocalAddress and InetAddress.getLocalHost.",5,'-,121279,Oracle Java SE Critical Patch Update - June 2013,5,5,Confirmed,"Mar 3, 2025","Feb 24, 2025",'-,'-,ACTIVE,147238993,SRVCOPMGT05V.czech.net,10.43.217.205,,"The vendor released an update (Java SE JDK and JRE 7 Update 25, Java SE JDK and JRE 6 Update 51, Java SE JDK and JRE 5.0 Update 51) to resolve these issues. Refer to vendor advisory Oracle Java SE CPU June 2013 and Oracle Note 1560542.1 to obtain more details.

Updates for Java 5 and Java 6 are no longer available to the public. Oracle offers updates to Java 5 and Java 6 only for customers who have purchased Java support or have Oracle products that require Java 5 and Java 6.







Workaround:Until you apply the CPU fixes, it may be possible to reduce the risk of successful attack by restricting network protocols required by an attack. For attacks that require certain privileges or access to certain packages, removing the privileges or the ability to access the packages from unprivileged users may help reduce the risk of successful attack.(https://support.oracle.com/CSP/main/article?cmd=show&type=NOT&id=1560542.1
<P>
Updates for Java 5 and Java 6 are no longer available to the public. Oracle offers updates to Java 5 and Java 6 only for customers who have purchased Java support or have Oracle products that require Java 5 and Java 6.







Workaround:<BR>Until you apply the CPU fixes, it may be possible to reduce the risk of successful attack by restricting network protocols required by an attack. For attacks that require certain privileges or access to certain packages, removing the privileges or the ability to access the packages from unprivileged users may help reduce the risk of successful attack.)","CH,Cloud Agent,All",No,No,30,7,"Jun 19, 2013","Jun 18, 2013",Local,CRITICAL,"Active Attacks,Denial Of Service,Easy Exploit,Exploit Kit,High Data Loss,High Lateral Movement,Malware Name,Public Exploit,Predicted High Risk,Remote Code Execution,Ransomware,CISA Known Exploited Vulnerabilities",Microsoft Windows Server 2016 Standard 10.0.14393 64-bit N/A Build 14393 UBR 7785,'-,'-,44,Exploitation could allow an attacker to take complete control of an affected system.,No,2,346,,"C:\Program Files (x86)\Java\jre6\bin\wsdetect.dll file version is 6.0.450.6
C:\Program Files (x86)\Java\jdk1.6.0_45\jre\bin\wsdetect.dll file version is 6.0.450.6
"
CVE-2013-2469,"Unspecified vulnerability in the Java Runtime Environment (JRE) component in Oracle Java SE 7 Update 21 and earlier, 6 Update 45 and earlier, and 5.0 Update 45 and earlier, and OpenJDK 7, allows remote attackers to affect confidentiality, integrity, and availability via unknown vectors related to 2D.  NOTE: the previous information is from the June 2013 CPU. Oracle has not commented on claims from another vendor that this issue allows remote attackers to bypass the Java sandbox via vectors related to ""Incorrect image layout verification"" in 2D.",10,'-,121279,Oracle Java SE Critical Patch Update - June 2013,5,5,Confirmed,"Mar 3, 2025","Feb 24, 2025",'-,'-,ACTIVE,147238993,SRVCOPMGT05V.czech.net,10.43.217.205,,"The vendor released an update (Java SE JDK and JRE 7 Update 25, Java SE JDK and JRE 6 Update 51, Java SE JDK and JRE 5.0 Update 51) to resolve these issues. Refer to vendor advisory Oracle Java SE CPU June 2013 and Oracle Note 1560542.1 to obtain more details.

Updates for Java 5 and Java 6 are no longer available to the public. Oracle offers updates to Java 5 and Java 6 only for customers who have purchased Java support or have Oracle products that require Java 5 and Java 6.







Workaround:Until you apply the CPU fixes, it may be possible to reduce the risk of successful attack by restricting network protocols required by an attack. For attacks that require certain privileges or access to certain packages, removing the privileges or the ability to access the packages from unprivileged users may help reduce the risk of successful attack.(https://support.oracle.com/CSP/main/article?cmd=show&type=NOT&id=1560542.1
<P>
Updates for Java 5 and Java 6 are no longer available to the public. Oracle offers updates to Java 5 and Java 6 only for customers who have purchased Java support or have Oracle products that require Java 5 and Java 6.







Workaround:<BR>Until you apply the CPU fixes, it may be possible to reduce the risk of successful attack by restricting network protocols required by an attack. For attacks that require certain privileges or access to certain packages, removing the privileges or the ability to access the packages from unprivileged users may help reduce the risk of successful attack.)","CH,Cloud Agent,All",No,No,75,7,"Jun 19, 2013","Jun 18, 2013",Local,CRITICAL,"Active Attacks,Denial Of Service,Easy Exploit,Exploit Kit,High Data Loss,High Lateral Movement,Malware Name,Public Exploit,Predicted High Risk,Remote Code Execution,Ransomware,CISA Known Exploited Vulnerabilities",Microsoft Windows Server 2016 Standard 10.0.14393 64-bit N/A Build 14393 UBR 7785,'-,'-,44,Exploitation could allow an attacker to take complete control of an affected system.,No,2,346,,"C:\Program Files (x86)\Java\jre6\bin\wsdetect.dll file version is 6.0.450.6
C:\Program Files (x86)\Java\jdk1.6.0_45\jre\bin\wsdetect.dll file version is 6.0.450.6
"
CVE-2013-2446,"Unspecified vulnerability in the Java Runtime Environment (JRE) component in Oracle Java SE 7 Update 21 and earlier, 6 Update 45 and earlier, and 5.0 Update 45 and earlier, and OpenJDK 7, allows remote attackers to affect confidentiality via vectors related to CORBA. NOTE: the previous information is from the June 2013 CPU. Oracle has not commented on claims from another vendor that this issue does not properly enforce access restrictions for CORBA output streams.",5,'-,121279,Oracle Java SE Critical Patch Update - June 2013,5,5,Confirmed,"Mar 3, 2025","Feb 24, 2025",'-,'-,ACTIVE,147238993,SRVCOPMGT05V.czech.net,10.43.217.205,,"The vendor released an update (Java SE JDK and JRE 7 Update 25, Java SE JDK and JRE 6 Update 51, Java SE JDK and JRE 5.0 Update 51) to resolve these issues. Refer to vendor advisory Oracle Java SE CPU June 2013 and Oracle Note 1560542.1 to obtain more details.

Updates for Java 5 and Java 6 are no longer available to the public. Oracle offers updates to Java 5 and Java 6 only for customers who have purchased Java support or have Oracle products that require Java 5 and Java 6.







Workaround:Until you apply the CPU fixes, it may be possible to reduce the risk of successful attack by restricting network protocols required by an attack. For attacks that require certain privileges or access to certain packages, removing the privileges or the ability to access the packages from unprivileged users may help reduce the risk of successful attack.(https://support.oracle.com/CSP/main/article?cmd=show&type=NOT&id=1560542.1
<P>
Updates for Java 5 and Java 6 are no longer available to the public. Oracle offers updates to Java 5 and Java 6 only for customers who have purchased Java support or have Oracle products that require Java 5 and Java 6.







Workaround:<BR>Until you apply the CPU fixes, it may be possible to reduce the risk of successful attack by restricting network protocols required by an attack. For attacks that require certain privileges or access to certain packages, removing the privileges or the ability to access the packages from unprivileged users may help reduce the risk of successful attack.)","CH,Cloud Agent,All",No,No,30,7,"Jun 19, 2013","Jun 18, 2013",Local,CRITICAL,"Active Attacks,Denial Of Service,Easy Exploit,Exploit Kit,High Data Loss,High Lateral Movement,Malware Name,Public Exploit,Predicted High Risk,Remote Code Execution,Ransomware,CISA Known Exploited Vulnerabilities",Microsoft Windows Server 2016 Standard 10.0.14393 64-bit N/A Build 14393 UBR 7785,'-,'-,44,Exploitation could allow an attacker to take complete control of an affected system.,No,2,346,,"C:\Program Files (x86)\Java\jre6\bin\wsdetect.dll file version is 6.0.450.6
C:\Program Files (x86)\Java\jdk1.6.0_45\jre\bin\wsdetect.dll file version is 6.0.450.6
"
